Open,High,Low,Close,Volume,SMA_10,SMA_50,EMA_20,RSI_14,Volume_SMA_20,Volatility,Target_Next_Close
350.3,352.13,349.54,351.36,779822,351.98,347.13,356.18,41.8,1484734.0,0.3104,363.83
364.66,370.71,363.66,363.83,1108363,353.6,348.39,356.91,52.05,1487968.0,0.3279,356.5
355.68,356.77,354.13,356.5,2057113,354.8,349.42,356.87,44.01,1517445.0,0.3348,347.99
346.78,348.03,343.06,347.99,2826071,355.81,350.24,356.02,42.31,1614775.0,0.3431,353.54
351.5,355.79,349.41,353.54,2548907,356.52,351.14,355.79,47.46,1699560.0,0.3499,366.9
363.69,369.76,363.35,366.9,1142692,358.01,352.28,356.85,59.0,1741320.0,0.3779,374.79
374.06,376.3,368.38,374.79,440991,360.64,353.35,358.56,63.56,1714059.0,0.3812,378.16
378.46,378.92,377.82,378.16,540824,362.39,354.48,360.42,68.56,1700142.0,0.3728,381.74
381.56,384.08,378.24,381.74,1495702,363.94,355.67,362.45,67.03,1735133.0,0.3647,386.85
386.05,390.34,385.93,386.85,1581335,366.17,356.85,364.78,66.92,1730267.0,0.3629,391.48
389.63,392.45,388.12,391.48,499346,370.18,358.01,367.32,70.59,1653393.0,0.3579,393.33
394.52,398.54,392.55,393.33,1246257,373.13,359.08,369.8,67.37,1643302.0,0.3319,394.14
391.54,395.45,391.02,394.14,1992657,376.89,360.1,372.11,65.64,1609602.0,0.3274,393.97
395.5,398.64,392.06,393.97,478790,381.49,361.23,374.2,66.71,1538248.0,0.314,389.73
387.78,391.45,383.51,389.73,2910972,385.11,362.11,375.68,74.32,1636309.0,0.3135,388.29
386.83,393.88,385.71,388.29,889108,387.25,363.07,376.88,68.02,1639242.0,0.3131,378.74
375.96,382.69,372.39,378.74,3288988,387.64,363.8,377.05,65.87,1726463.0,0.3266,378.37
377.42,383.98,374.51,378.37,784842,387.66,364.61,377.18,74.54,1670549.0,0.3063,372.99
374.81,375.18,371.75,372.99,528976,386.79,365.3,376.78,65.75,1513025.0,0.308,367.05
368.0,368.04,364.92,367.05,833584,384.81,365.84,375.85,50.13,1398767.0,0.3134,368.23
370.03,370.67,367.3,368.23,1114461,382.48,366.37,375.13,43.11,1415499.0,0.2815,376.18
377.16,378.51,375.1,376.18,881355,380.77,367.02,375.23,48.11,1404149.0,0.2637,381.59
379.49,382.2,377.27,381.59,1011756,379.51,367.59,375.83,49.86,1351881.0,0.2539,372.89
372.28,373.99,369.5,372.89,1570920,377.41,367.94,375.55,37.89,1289123.0,0.2524,367.58
366.15,370.64,366.02,367.58,1048694,375.19,368.21,374.79,29.51,1214112.0,0.2555,372.99
375.47,381.35,370.94,372.99,1140651,373.66,368.48,374.62,33.56,1214010.0,0.2239,367.72
365.52,368.81,359.48,367.72,306391,372.56,368.51,373.97,30.08,1207280.0,0.216,366.67
368.3,368.93,360.44,366.67,1645176,371.39,368.65,373.27,29.69,1262498.0,0.2129,369.89
371.54,374.27,369.05,369.89,1119773,371.08,368.79,372.95,35.01,1243702.0,0.2125,364.74
368.07,373.17,358.83,364.74,4361097,370.85,368.74,372.17,33.15,1382690.0,0.2092,365.5
364.75,367.36,364.29,365.5,567132,370.58,368.74,371.53,39.16,1386079.0,0.2028,358.44
359.71,359.83,358.34,358.44,283045,368.8,368.43,370.28,35.3,1337918.0,0.208,355.39
359.45,361.05,355.16,355.39,1971794,366.18,368.09,368.87,36.56,1336875.0,0.2069,357.28
356.18,358.97,353.35,357.28,1586786,364.62,367.76,367.76,42.05,1392275.0,0.2096,349.02
346.34,354.18,344.27,349.02,536731,362.76,367.28,365.98,35.98,1273563.0,0.2186,351.51
348.21,352.71,347.38,351.51,353698,360.62,366.84,364.6,30.43,1246792.0,0.2231,351.58
352.83,355.74,350.32,351.58,4114045,359.0,366.53,363.36,23.99,1288045.0,0.2111,354.68
351.35,355.64,351.05,354.68,3727649,357.8,366.43,362.53,32.52,1435186.0,0.2155,356.06
355.39,358.47,350.35,356.06,164396,356.42,366.18,361.92,38.03,1416957.0,0.2127,363.6
364.39,367.09,359.3,363.6,833527,356.31,366.17,362.08,40.66,1416954.0,0.2217,364.46
364.8,365.77,364.06,364.46,4553258,356.2,366.28,362.3,46.45,1588894.0,0.2215,362.31
363.08,364.56,362.12,362.31,821715,356.59,366.58,362.3,45.36,1585912.0,0.2062,363.15
363.56,363.99,360.79,363.15,812206,357.37,366.95,362.39,42.45,1575934.0,0.198,366.31
368.65,370.92,363.83,366.31,959140,358.27,367.52,362.76,51.84,1545345.0,0.1861,366.76
365.01,373.75,359.92,366.76,490549,360.04,367.92,363.14,51.49,1517438.0,0.1793,367.17
365.92,369.6,365.46,367.17,307484,361.61,368.23,363.52,62.24,1475780.0,0.1707,363.5
362.1,366.87,361.28,363.5,2791355,362.8,368.53,363.52,61.17,1600028.0,0.167,360.08
361.58,363.04,355.79,360.08,275309,363.34,368.52,363.19,53.71,1531534.0,0.1698,352.76
354.35,357.26,349.18,352.76,1465661,363.01,368.25,362.2,55.08,1548829.0,0.1791,362.33
363.14,363.32,358.98,362.33,2444285,362.88,368.2,362.21,62.31,1452988.0,0.2016,355.81
357.91,358.22,349.07,355.81,376630,362.02,368.29,361.6,54.19,1443463.0,0.2109,352.3
350.23,355.34,349.17,352.3,574115,361.02,368.06,360.72,47.66,1458017.0,0.2026,348.7
351.61,352.1,345.1,348.7,3174127,359.57,367.9,359.57,43.06,1518133.0,0.2036,353.59
356.28,357.42,352.44,353.59,1841909,358.3,368.02,359.0,40.06,1530889.0,0.2094,352.21
353.5,354.52,352.17,352.21,733931,356.85,367.99,358.36,37.95,1540749.0,0.1922,359.04
362.24,363.7,357.42,359.04,3146493,356.03,367.83,358.42,47.06,1680389.0,0.2024,355.61
352.66,356.44,350.99,355.61,3157302,355.24,367.45,358.15,43.51,1632552.0,0.206,357.28
356.34,358.73,351.91,357.28,1491424,354.96,367.03,358.07,42.03,1520741.0,0.2043,353.01
351.71,354.46,348.57,353.01,585295,354.99,366.46,357.59,38.63,1541786.0,0.2085,364.73
366.05,369.56,359.66,364.73,863924,355.23,366.01,358.27,48.3,1543306.0,0.2284,358.47
356.59,363.59,353.43,358.47,1512250,355.49,365.35,358.29,46.62,1391255.0,0.2364,360.32
361.69,361.72,353.76,360.32,1034184,356.3,364.69,358.48,50.16,1401879.0,0.2364,363.94
366.44,367.1,363.35,363.94,2548882,357.82,364.09,359.0,58.09,1488712.0,0.2391,366.39
367.67,370.4,357.26,366.39,353691,359.1,363.54,359.71,53.28,1458440.0,0.2382,365.56
366.08,374.68,365.52,365.56,363883,360.44,363.06,360.26,58.66,1452107.0,0.2383,365.03
363.23,368.17,359.97,365.03,1389836,361.03,362.59,360.72,61.93,1506224.0,0.2384,365.45
363.91,366.71,363.74,365.45,811601,362.02,362.32,361.17,66.69,1407237.0,0.2355,364.83
367.11,368.33,364.68,364.83,728221,362.77,362.05,361.52,62.24,1429882.0,0.2329,370.33
371.77,373.56,369.85,370.33,292305,364.51,362.0,362.36,68.12,1371214.0,0.2241,383.01
382.93,385.94,380.9,383.01,1221556,366.33,362.32,364.32,71.45,1310078.0,0.2356,380.01
379.21,385.5,376.06,380.01,1152905,368.49,362.56,365.82,72.01,1348892.0,0.2262,372.46
368.69,373.97,363.71,372.46,2028451,369.7,362.48,366.45,62.39,1421608.0,0.2365,372.16
370.16,375.3,369.44,372.16,1270758,370.52,362.29,366.99,66.7,1326440.0,0.2319,387.03
390.73,391.54,384.78,387.03,1081561,372.59,362.58,368.9,68.43,1288423.0,0.2639,382.59
380.14,383.53,378.23,382.59,3083575,374.29,362.88,370.21,70.55,1405905.0,0.2685,392.31
392.68,399.18,388.27,392.31,420847,377.02,363.26,372.31,74.03,1269623.0,0.2737,402.51
404.53,409.06,401.68,402.51,1847070,380.72,363.96,375.19,76.37,1204111.0,0.2784,399.38
396.87,403.22,395.99,399.38,315868,384.18,364.61,377.49,72.35,1145333.0,0.2829,403.0
403.37,403.95,399.99,403.0,614958,387.44,365.27,379.92,74.44,1146816.0,0.2752,413.17
415.11,417.89,409.88,413.17,455829,390.46,366.24,383.09,77.91,1126412.0,0.2664,411.04
411.06,411.4,408.77,411.04,2248005,393.56,367.15,385.75,75.91,1163199.0,0.2555,409.99
415.87,418.67,408.53,409.99,1141292,397.32,368.18,388.06,75.55,1168555.0,0.2577,406.63
403.24,409.07,400.48,406.63,1189682,400.76,369.21,389.83,71.05,1100595.0,0.2625,400.69
402.81,404.92,398.62,400.69,496140,402.13,370.08,390.86,61.12,1107717.0,0.2721,397.0
396.66,400.09,394.44,397.0,946234,403.57,371.04,391.44,60.6,1136835.0,0.2756,389.97
391.48,391.52,388.01,389.97,652931,403.34,371.81,391.3,60.99,1099989.0,0.2859,390.37
391.23,393.11,390.0,390.37,1634363,402.12,372.58,391.22,61.42,1141128.0,0.2859,386.08
384.66,390.89,384.62,386.08,544229,400.79,373.21,390.73,49.31,1131928.0,0.29,387.63
388.07,390.62,381.68,387.63,3484501,399.26,373.84,390.43,53.8,1291538.0,0.2865,378.88
375.36,380.16,370.94,378.88,314750,395.83,374.15,389.33,39.72,1246197.0,0.2736,380.95
382.1,385.05,379.93,380.95,630825,392.82,374.48,388.53,31.15,1220093.0,0.2729,385.94
386.51,388.18,383.66,385.94,4600890,390.41,374.95,388.29,38.62,1348715.0,0.2656,374.75
375.95,377.36,371.59,374.75,849063,387.23,375.18,387.0,28.79,1327631.0,0.2874,377.05
379.05,383.54,374.14,377.05,420036,384.86,375.4,386.05,19.25,1294554.0,0.2482,384.25
384.96,387.48,382.04,384.25,1432966,383.59,375.75,385.88,29.01,1212024.0,0.255,377.53
377.81,381.24,372.03,377.53,822156,382.34,375.95,385.08,26.64,1232089.0,0.2443,387.32
385.61,388.59,385.35,387.32,616185,382.04,376.43,385.3,37.28,1170545.0,0.2442,389.95
388.56,392.26,386.55,389.95,500470,382.43,377.03,385.74,42.61,1179775.0,0.2449,386.04
388.33,393.39,384.24,386.04,11014232,382.27,377.69,385.77,42.47,1699739.0,0.2438,385.91
388.69,394.97,378.34,385.91,983387,382.97,378.16,385.78,46.92,1726117.0,0.2218,389.35
388.89,393.26,382.72,389.35,257698,383.81,378.83,386.12,49.26,1626602.0,0.2258,389.99
390.08,392.51,389.96,389.99,3972744,384.22,379.59,386.49,53.0,1768174.0,0.2263,393.35
391.58,394.21,390.36,393.35,1960787,386.08,380.48,387.14,54.27,1806729.0,0.2284,388.15
390.43,391.73,383.93,388.15,651365,387.19,381.17,387.24,57.3,1814491.0,0.2274,389.34
390.63,394.35,388.88,389.34,570064,387.69,381.92,387.44,56.69,1795682.0,0.2261,381.36
385.06,387.58,379.35,381.36,2061157,388.08,382.36,386.86,46.51,1866093.0,0.229,380.91
379.24,384.24,376.59,380.91,987039,387.44,382.87,386.29,55.6,1833727.0,0.2289,375.97
375.26,377.62,375.02,375.97,257614,386.04,383.24,385.31,49.06,1819396.0,0.2302,372.03
372.46,376.44,371.49,372.03,5024276,384.64,383.62,384.05,38.75,1896385.0,0.2315,379.18
380.41,382.61,376.65,379.18,849843,383.96,383.91,383.58,51.51,1923140.0,0.2297,385.63
385.22,389.62,379.92,385.63,3978666,383.59,384.45,383.78,48.36,2090532.0,0.2368,389.37
387.67,397.43,386.94,389.37,3344233,383.53,385.04,384.31,49.44,2027699.0,0.2347,383.23
384.92,388.61,380.46,383.23,539928,382.52,385.42,384.21,47.43,2012242.0,0.2166,381.61
382.98,385.12,380.92,381.61,2748461,381.86,385.73,383.96,46.17,2128664.0,0.2166,388.81
387.03,390.08,382.58,388.81,714148,381.81,386.19,384.42,49.55,2092723.0,0.2164,389.83
392.47,394.93,387.64,389.83,270124,382.66,386.69,384.94,49.87,2065121.0,0.2055,403.83
406.2,410.98,400.43,403.83,856253,384.95,387.45,386.74,57.38,2077124.0,0.2234,406.43
406.7,410.81,406.21,406.43,1653012,388.0,388.29,388.61,63.36,2134752.0,0.2233,407.8
407.97,410.5,407.53,407.8,830522,391.57,389.04,390.44,63.46,1625566.0,0.2186,406.12
407.25,407.5,403.62,406.12,940682,394.27,389.5,391.93,69.87,1623431.0,0.2198,407.14
405.38,409.23,402.87,407.14,3002190,396.42,390.04,393.38,70.86,1760655.0,0.2185,406.41
406.47,408.62,401.96,406.41,1309551,398.12,390.72,394.62,75.95,1627496.0,0.219,410.96
406.53,414.33,400.14,410.96,612534,400.89,391.5,396.18,82.84,1560083.0,0.2202,417.1
418.93,420.94,416.97,417.1,2108788,404.44,392.1,398.17,82.54,1632954.0,0.2166,412.42
409.2,417.76,405.11,412.42,1408647,406.8,392.69,399.53,73.71,1674883.0,0.223,404.47
407.51,408.87,401.05,404.47,159965,408.27,392.94,400.0,62.44,1579824.0,0.2213,393.68
393.03,397.51,389.65,393.68,1694134,407.25,392.76,399.4,57.99,1615179.0,0.245,396.89
396.47,401.22,393.15,396.89,1645348,406.3,392.71,399.16,61.41,1684565.0,0.2396,390.57
389.34,392.46,386.65,390.57,1222119,404.58,392.46,398.34,51.33,1494457.0,0.2443,378.35
377.8,381.1,377.75,378.35,2454320,401.8,391.77,396.44,42.57,1574681.0,0.2636,380.75
383.45,388.28,371.75,380.75,702278,399.16,391.16,394.94,32.42,1410862.0,0.2571,395.45
390.54,396.9,388.53,395.45,1574108,398.06,390.87,394.99,42.95,1322356.0,0.2907,395.62
398.14,402.91,393.64,395.62,343324,396.53,390.65,395.05,42.04,1312525.0,0.284,400.82
401.5,404.45,397.69,400.82,1665560,394.9,390.65,395.6,46.69,1258380.0,0.2858,401.52
399.09,405.77,398.7,401.52,5737004,393.81,390.74,396.16,46.48,1509523.0,0.2793,401.12
398.97,401.66,397.63,401.12,542593,393.48,390.96,396.64,46.67,1523147.0,0.2794,406.89
410.3,410.57,404.21,406.89,654847,394.8,391.3,397.61,47.48,1513076.0,0.2536,405.33
403.41,407.79,400.0,405.33,681456,395.64,391.68,398.35,42.26,1464498.0,0.253,407.16
404.81,409.43,402.5,407.16,1334408,397.3,392.07,399.19,46.41,1489693.0,0.2533,409.34
411.66,412.58,405.66,409.34,513790,400.4,392.68,400.15,53.61,1468348.0,0.2534,405.46
406.14,406.82,403.31,405.46,1684531,402.87,393.17,400.66,59.73,1402465.0,0.2557,411.74
409.81,412.77,408.12,411.74,2367800,404.5,393.69,401.71,61.67,1455378.0,0.2615,410.87
411.31,414.13,409.37,410.87,1844055,406.02,394.41,402.59,67.45,1516954.0,0.2587,406.44
404.35,408.24,403.26,406.44,292221,406.59,395.0,402.95,77.88,1426125.0,0.2552,409.93
412.18,413.03,408.43,409.93,2666118,407.43,395.51,403.62,78.35,1488999.0,0.2546,404.64
406.79,410.31,394.79,404.64,2545643,407.78,396.05,403.71,60.93,1608283.0,0.2492,405.02
406.09,406.51,401.71,405.02,2336416,407.59,396.41,403.84,61.12,1640397.0,0.2282,405.16
405.9,408.66,400.51,405.16,1620546,407.57,396.71,403.96,55.83,1639157.0,0.2268,412.02
415.65,418.17,408.56,412.02,1434248,408.06,397.23,404.73,62.12,1649763.0,0.224,415.17
415.17,418.42,411.94,415.17,2746702,408.64,397.81,405.73,65.24,1664382.0,0.1847,415.23
412.77,416.13,411.29,415.23,5602989,409.62,398.33,406.63,60.31,1909418.0,0.1853,420.56
421.51,425.67,418.02,420.56,561051,410.5,398.94,407.96,67.25,1858765.0,0.1389,429.64
434.12,436.92,428.87,429.64,2849061,412.38,399.67,410.02,71.86,1984052.0,0.1531,433.46
431.27,434.12,424.55,433.46,1122452,415.08,400.58,412.26,72.74,1956897.0,0.1505,433.75
432.96,436.03,429.09,433.75,1084100,417.47,401.46,414.3,78.6,1724251.0,0.1507,425.51
426.4,427.28,420.27,425.51,351784,419.55,402.35,415.37,63.39,1714711.0,0.1707,418.97
418.86,424.04,415.75,418.97,957583,420.95,403.11,415.71,57.1,1729848.0,0.177,417.27
415.22,418.01,411.09,417.27,541548,422.16,403.93,415.86,59.96,1722852.0,0.1771,413.68
416.0,416.64,412.5,413.68,829780,422.32,404.77,415.65,53.44,1697621.0,0.1802,412.73
417.51,419.32,406.75,412.73,499543,422.08,405.44,415.37,58.06,1696909.0,0.1797,413.28
413.69,414.43,411.18,413.28,839761,421.89,405.99,415.18,58.22,1654670.0,0.1758,416.79
414.9,420.78,414.51,416.79,869011,421.51,406.54,415.33,60.83,1579731.0,0.1698,416.56
413.33,420.17,411.82,416.56,1299387,420.2,407.21,415.45,54.82,1552497.0,0.1696,419.82
420.36,421.07,418.99,419.82,330446,418.84,407.97,415.86,54.92,1554408.0,0.1656,420.43
422.75,423.43,418.84,420.43,378353,417.5,408.6,416.3,55.46,1440020.0,0.1636,408.36
409.33,409.36,406.05,408.36,1606440,415.79,408.97,415.54,38.8,1393060.0,0.1894,402.85
402.85,404.52,399.05,402.85,635425,414.18,408.95,414.33,23.68,1308010.0,0.1958,402.18
401.0,402.88,399.69,402.18,2840878,412.67,408.87,413.18,17.23,1369027.0,0.1959,395.15
392.99,396.65,388.66,395.15,1440089,410.81,408.62,411.46,14.57,1369319.0,0.1938,398.92
400.58,406.18,397.41,398.92,1954040,409.43,408.47,410.26,23.42,1329686.0,0.1952,408.39
410.25,412.02,398.77,408.39,3717469,408.94,408.5,410.09,40.0,1235410.0,0.2154,416.13
412.91,416.98,410.52,416.13,938681,408.88,408.69,410.66,49.03,1254292.0,0.2216,415.01
418.31,419.16,407.14,415.01,759496,408.72,408.77,411.08,51.18,1149813.0,0.2058,424.61
425.82,429.89,419.86,424.61,2415367,409.2,408.92,412.36,59.11,1214459.0,0.2211,425.77
428.75,431.39,424.94,425.77,1807781,409.74,409.19,413.64,59.49,1250643.0,0.2214,423.83
420.99,425.52,419.97,423.83,1035231,411.28,409.58,414.61,55.48,1284815.0,0.2114,420.16
417.29,421.88,417.17,420.16,3660705,413.01,410.11,415.14,52.66,1419972.0,0.2062,418.47
418.15,421.15,412.34,418.47,1014802,414.64,410.54,415.46,48.98,1443634.0,0.2062,416.24
417.29,418.45,416.18,416.24,1234552,416.75,411.05,415.53,46.9,1463873.0,0.2047,417.52
421.27,423.87,413.47,417.52,1223196,418.61,411.83,415.72,58.05,1500056.0,0.2046,418.73
420.21,423.76,416.73,418.73,569392,419.65,412.59,416.01,65.11,1486537.0,0.2048,418.96
418.45,420.4,417.08,418.96,1279613,419.93,413.06,416.29,66.09,1507067.0,0.2027,421.93
419.76,427.67,416.9,421.93,3676266,420.62,413.59,416.83,77.86,1625911.0,0.2041,429.75
432.39,434.33,426.62,429.75,1716803,421.14,414.17,418.06,79.58,1695229.0,0.2124,436.13
434.03,437.28,432.46,436.13,1232864,422.17,414.86,419.78,78.29,1737954.0,0.2178,426.74
430.21,435.98,423.26,426.74,1056620,422.46,415.37,420.44,60.46,1710464.0,0.2056,410.9
410.32,411.81,407.62,410.9,1567031,421.54,415.45,419.53,46.86,1757044.0,0.2432,416.91
420.23,427.63,412.62,416.91,2190878,421.38,415.69,419.28,43.78,1724544.0,0.2476,408.65
410.04,416.6,405.71,408.65,1957915,420.62,415.71,418.27,37.58,1750435.0,0.2501,407.48
407.2,407.59,402.58,407.48,922191,419.62,415.68,417.24,38.0,1698843.0,0.2489,400.59
399.55,402.56,396.63,400.59,1559421,417.8,415.58,415.66,36.29,1590940.0,0.2418,390.11
389.44,391.28,389.05,390.11,1765512,414.92,415.15,413.22,32.31,1632282.0,0.2458,393.48
394.33,394.85,391.9,393.48,537263,412.07,414.8,411.34,36.0,1621170.0,0.2493,398.19
398.34,402.05,394.43,398.19,1375852,408.92,414.64,410.09,38.59,1569194.0,0.2369,394.96
393.78,396.66,389.65,394.96,213407,404.8,414.34,408.65,36.3,1489476.0,0.2365,380.09
379.78,382.81,377.15,380.09,1769180,400.14,413.84,405.93,30.83,1526173.0,0.2656,377.18
377.33,382.25,376.25,377.18,2039620,396.76,413.29,403.19,27.92,1445119.0,0.2654,379.59
375.55,382.34,374.86,379.59,2186990,393.03,412.78,400.94,23.86,1503728.0,0.2686,371.45
372.3,377.68,367.91,371.45,876737,389.31,411.97,398.13,16.89,1485838.0,0.2751,372.66
370.83,373.48,365.07,372.66,1539914,385.83,411.11,395.71,19.79,1501673.0,0.2752,372.76
370.61,372.9,368.36,372.76,3757119,383.05,410.27,393.52,24.15,1661060.0,0.2743,376.2
373.03,376.54,371.05,376.2,3726633,381.66,409.38,391.87,21.41,1783411.0,0.2786,377.06
373.68,377.25,370.51,377.06,1174862,380.01,408.33,390.46,25.25,1658341.0,0.2763,371.79
369.27,374.55,367.63,371.79,1344396,377.37,407.09,388.68,23.72,1639720.0,0.2626,378.71
377.37,379.29,374.23,378.71,2924777,375.75,405.99,387.73,33.9,1724316.0,0.2671,378.0
381.69,386.26,375.69,378.0,361985,375.54,405.04,386.81,39.59,1689584.0,0.2619,378.03
377.04,382.16,371.83,378.03,928698,375.63,404.22,385.97,35.91,1657668.0,0.235,372.96
373.3,374.2,371.56,372.96,3500639,374.96,403.34,384.73,27.15,1723156.0,0.2264,370.68
371.42,372.87,366.86,370.68,2623868,374.89,402.48,383.39,27.62,1756453.0,0.22,365.97
366.21,370.87,364.49,365.97,1615913,374.22,401.54,381.73,33.99,1791139.0,0.2216,365.21
365.07,368.84,364.46,365.21,360531,373.46,400.58,380.16,35.73,1731195.0,0.2175,374.89
372.65,378.27,372.48,374.89,1155532,373.33,399.74,379.66,45.23,1700696.0,0.2281,367.44
370.11,373.35,366.28,367.44,750179,372.37,398.76,378.5,45.87,1711342.0,0.233,358.83
362.08,362.27,353.35,358.83,1567246,371.07,397.54,376.62,37.64,1720911.0,0.2361,367.02
363.94,368.29,362.57,367.02,629400,369.9,396.47,375.71,45.52,1741711.0,0.2556,366.06
364.18,368.22,358.44,366.06,529358,368.71,395.63,374.79,41.76,1679720.0,0.2216,362.58
362.08,370.04,360.73,362.58,230523,367.17,394.82,373.63,38.71,1589265.0,0.2223,368.47
366.69,375.1,364.9,368.47,3196105,366.72,394.15,373.14,47.44,1639721.0,0.2298,365.32
366.24,368.02,363.64,365.32,873430,366.18,393.55,372.39,39.02,1639555.0,0.2191,375.65
374.28,377.32,373.09,375.65,1363706,367.15,393.08,372.7,48.34,1630745.0,0.242,379.68
383.79,385.59,376.85,379.68,1200452,368.59,392.51,373.37,51.1,1502912.0,0.2447,377.1
379.34,381.22,375.91,377.1,511986,368.81,391.73,373.72,52.87,1342179.0,0.2442,389.7
390.11,392.95,388.72,389.7,439216,371.04,391.22,375.24,61.54,1305397.0,0.2712,386.36
388.35,393.58,383.9,386.36,538072,373.79,390.46,376.3,62.58,1265081.0,0.2676,390.88
393.05,395.69,390.11,390.88,674323,376.18,389.76,377.69,65.14,1152558.0,0.263,392.84
391.73,392.91,390.75,392.84,1612481,378.86,389.14,379.13,61.64,1215083.0,0.2629,400.79
399.15,405.12,398.14,400.79,636300,382.68,388.75,381.2,71.49,1200463.0,0.2705,410.49
410.65,415.62,409.46,410.49,4863128,386.88,388.59,383.99,82.83,1268587.0,0.2731,410.89
412.66,417.06,409.45,410.89,2735215,391.44,388.49,386.55,80.95,1274155.0,0.2704,406.48
406.76,413.85,403.77,406.48,2296019,394.52,388.27,388.45,77.19,1308160.0,0.2688,409.5
406.27,411.79,402.1,409.5,1092820,397.5,388.08,390.45,81.76,1344775.0,0.2674,405.56
403.93,406.08,403.68,405.56,4038664,400.35,387.81,391.89,75.79,1488931.0,0.2611,418.2
418.05,418.55,413.67,418.2,1010135,403.2,387.74,394.4,82.48,1501929.0,0.2619,419.27
419.11,419.77,417.95,419.27,1172901,406.49,387.53,396.76,80.23,1482212.0,0.2374,417.19
421.3,426.06,417.04,417.19,1377773,409.12,387.15,398.71,76.71,1519630.0,0.2348,418.55
415.65,421.24,409.55,418.55,2108439,411.69,386.99,400.6,80.04,1598584.0,0.2326,410.38
411.42,412.21,405.83,410.38,2001738,412.65,386.98,401.53,66.02,1687145.0,0.2444,404.65
407.66,410.05,404.19,404.65,822332,412.07,386.73,401.83,63.65,1568456.0,0.2516,412.21
416.89,423.2,410.95,412.21,785130,412.2,386.8,402.82,65.23,1564042.0,0.2509,408.37
407.54,409.39,403.09,408.37,2006539,412.39,386.82,403.35,60.8,1596183.0,0.2423,402.21
403.2,407.03,400.18,402.21,2131186,411.66,386.85,403.24,51.01,1642720.0,0.2505,405.66
406.82,408.11,403.8,405.66,877927,411.67,387.16,403.47,46.22,1661017.0,0.2484,413.15
413.55,415.32,412.78,413.15,337813,411.16,387.56,404.39,51.59,1655947.0,0.2297,417.84
417.63,418.14,417.01,417.84,1018811,411.02,387.95,405.67,57.98,1679984.0,0.2273,424.34
425.26,428.16,421.72,424.34,1980422,411.74,388.54,407.45,59.94,1745289.0,0.2294,419.76
414.44,419.78,408.92,419.76,5097870,411.86,389.33,408.62,59.43,1919558.0,0.2355,411.11
412.51,417.56,409.87,411.11,461221,411.93,390.01,408.86,45.03,1910804.0,0.2414,420.68
420.94,424.82,418.33,420.68,854902,413.53,390.83,409.98,50.88,1710393.0,0.2402,418.86
418.39,419.55,412.12,418.86,880704,414.2,391.78,410.83,51.05,1617667.0,0.2411,417.49
421.77,425.54,413.55,417.49,3557769,415.11,392.68,411.46,49.33,1680755.0,0.2376,426.11
424.67,427.9,421.09,426.11,1169453,417.5,393.74,412.86,59.82,1684586.0,0.2465,429.89
429.03,431.69,428.69,429.89,581949,419.92,394.82,414.48,66.17,1511751.0,0.2436,433.06
437.37,440.04,432.27,433.06,1880326,421.91,395.94,416.25,64.15,1555260.0,0.2206,447.58
445.71,450.71,444.29,447.58,870035,424.89,397.45,419.23,73.24,1540117.0,0.2477,443.5
442.28,446.02,434.18,443.5,451572,426.8,398.75,421.54,75.09,1493807.0,0.25,449.94
449.61,452.26,443.27,449.94,588764,429.82,400.19,424.25,75.96,1417823.0,0.2532,450.55
452.44,453.83,447.73,450.55,4814937,433.77,401.64,426.75,73.86,1558483.0,0.2382,452.59
453.06,460.23,449.29,452.59,1635349,436.96,403.23,429.21,72.94,1599134.0,0.2277,463.32
460.33,465.44,460.25,463.32,1310878,441.4,405.08,432.46,74.37,1625421.0,0.2321,467.1
465.86,471.51,464.93,467.1,984692,446.36,407.11,435.76,79.9,1574329.0,0.225,471.12
469.69,471.25,468.08,471.12,1519237,450.87,409.22,439.13,90.26,1543732.0,0.2096,479.0
478.82,483.56,478.78,479.0,1504827,455.78,411.31,442.93,90.03,1575077.0,0.2119,476.62
477.64,481.18,472.3,476.62,1519261,460.13,413.49,446.14,89.35,1634149.0,0.2135,470.9
471.88,472.23,467.02,470.9,1318329,462.47,415.73,448.49,84.34,1649125.0,0.2234,463.81
459.69,464.47,453.09,463.81,2409762,464.5,417.67,449.95,74.72,1670592.0,0.2325,450.55
452.95,455.33,448.61,450.55,1225039,464.56,419.36,450.01,62.05,1476950.0,0.2555,464.9
465.48,469.07,463.68,464.9,549986,465.99,421.4,451.43,66.43,1481389.0,0.2572,457.5
460.66,460.74,453.21,457.5,736792,466.48,423.18,452.01,55.52,1475483.0,0.2605,456.21
457.22,460.04,455.47,456.21,246911,465.77,425.0,452.41,57.31,1443793.0,0.2599,454.55
457.05,463.53,448.88,454.55,6085708,464.52,426.58,452.61,52.8,1570190.0,0.26,456.87
457.94,460.45,456.73,456.87,2398139,463.09,428.12,453.02,53.77,1631625.0,0.2529,462.73
465.85,468.15,457.46,462.73,619051,461.46,429.84,453.94,55.78,1633480.0,0.2544,468.98
470.2,470.6,467.25,468.98,959842,460.7,431.42,455.37,53.4,1587456.0,0.2564,465.12
464.9,466.41,461.46,465.12,722518,460.12,433.0,456.3,48.82,1580080.0,0.2348,464.19
469.47,472.05,462.52,464.19,4131031,460.16,434.46,457.05,45.68,1764053.0,0.2317,466.4
468.47,470.77,465.3,466.4,386195,461.74,435.93,457.94,41.55,1753924.0,0.2274,464.89
